signal_time,entry_time,exit_time,kind,direction,entry,sl,final_sl,tp,break_even_moved,break_even_time,exit_price,exit_reason,points,dollars,bars_held
2026-05-14 01:50:00,2026-05-14 02:10:00,2026-05-14 02:35:00,BOS,short,4700.1,4702.5,4702.5,4696.1,False,,4696.1,TP,4.0,39.55,5
2026-05-14 03:10:00,2026-05-14 03:30:00,2026-05-14 03:45:00,MSS,long,4693.3,4690.9,4690.9,4697.1,False,,4697.1,TP,3.8,38.32,3
2026-05-14 06:00:00,2026-05-14 06:05:00,2026-05-14 06:10:00,BOS,long,4697.7,4695.6,4695.6,4701.0,False,,4695.6,SL,-2.1,-20.63,1
2026-05-14 06:35:00,2026-05-14 06:45:00,2026-05-14 06:45:00,BOS,long,4703.3,4701.6,4701.6,4706.1,False,,4706.1,TP,2.8,27.81,0
2026-05-14 07:05:00,2026-05-14 07:25:00,2026-05-14 07:30:00,BOS,long,4705.1,4703.1,4703.1,4708.3,False,,4703.1,SL,-2.0,-19.86,1
2026-05-14 07:45:00,2026-05-14 07:55:00,2026-05-14 08:00:00,BOS,short,4702.8,4704.6,4704.6,4699.8,False,,4704.6,SL,-1.8,-18.34,1
2026-05-14 08:00:00,2026-05-14 08:05:00,2026-05-14 08:05:00,BOS,short,4700.9,4703.8,4703.8,4696.2,False,,4703.8,SL,-2.9,-29.03,0
2026-05-14 08:30:00,2026-05-14 08:45:00,2026-05-14 08:55:00,MSS,short,4709.1,4712.5,4712.5,4703.6,False,,4712.5,SL,-3.4,-34.0,2
2026-05-14 08:55:00,2026-05-14 09:00:00,2026-05-14 09:00:00,BOS,long,4709.2,4706.3,4706.3,4713.9,False,,4706.3,SL,-2.9,-29.03,0
2026-05-14 10:30:00,2026-05-14 10:40:00,2026-05-14 10:45:00,MSS,long,4697.6,4693.1,4693.1,4704.8,False,,4693.1,SL,-4.5,-44.69,1
2026-05-14 11:20:00,2026-05-14 11:30:00,2026-05-14 11:30:00,MSS,long,4690.3,4687.7,4687.7,4694.4,False,,4694.4,TP,4.1,41.41,0
2026-05-14 11:35:00,2026-05-14 12:20:00,2026-05-14 12:25:00,MSS,short,4694.0,4699.5,4699.5,4685.1,False,,4699.5,SL,-5.5,-55.01,1
2026-05-14 13:15:00,2026-05-14 13:45:00,2026-05-14 13:45:00,MSS,short,4708.6,4711.3,4711.3,4704.2,False,,4704.2,TP,4.4,43.88,0
2026-05-14 13:55:00,2026-05-14 14:40:00,2026-05-14 15:25:00,BOS,short,4704.8,4710.4,4710.4,4695.8,False,,4710.4,SL,-5.6,-55.77,9
2026-05-14 15:25:00,2026-05-14 15:50:00,2026-05-14 15:55:00,BOS,long,4705.6,4700.7,4700.7,4713.4,False,,4700.7,SL,-4.9,-48.51,1
2026-05-14 16:25:00,2026-05-14 16:40:00,2026-05-14 16:40:00,MSS,long,4707.2,4704.4,4704.4,4711.7,False,,4704.4,SL,-2.8,-27.89,0
2026-05-14 18:45:00,2026-05-14 18:50:00,2026-05-14 18:50:00,BOS,short,4702.3,4704.8,4704.8,4698.3,False,,4698.3,TP,4.0,40.17,0
2026-05-14 19:20:00,2026-05-14 19:40:00,2026-05-14 19:45:00,BOS,short,4703.2,4705.4,4705.4,4699.6,False,,4705.4,SL,-2.2,-22.16,1
2026-05-14 19:50:00,2026-05-14 19:55:00,2026-05-14 19:55:00,MSS,long,4701.7,4695.7,4695.7,4711.3,False,,4711.3,TP,9.6,96.41,0
2026-05-14 20:20:00,2026-05-14 20:40:00,2026-05-14 21:15:00,BOS,long,4704.9,4698.7,4698.7,4715.0,False,,4698.7,SL,-6.2,-62.27,7
2026-05-14 22:15:00,2026-05-14 22:50:00,2026-05-14 23:00:00,MSS,long,4690.3,4683.3,4683.3,4701.5,False,,4683.3,SL,-7.0,-69.52,2
2026-05-14 23:40:00,2026-05-14 23:55:00,2026-05-15 00:00:00,BOS,short,4692.1,4695.3,4695.3,4686.9,False,,4686.9,TP,5.2,51.91,1
2026-05-15 00:30:00,2026-05-15 00:50:00,2026-05-15 01:00:00,BOS,short,4684.6,4687.6,4687.6,4679.7,False,,4687.6,SL,-3.0,-30.18,2
2026-05-15 01:25:00,2026-05-15 01:40:00,2026-05-15 02:00:00,MSS,short,4687.3,4689.9,4689.9,4683.0,False,,4683.0,TP,4.3,42.64,4
2026-05-15 02:55:00,2026-05-15 03:00:00,2026-05-15 03:05:00,MSS,long,4674.4,4672.3,4672.3,4677.9,False,,4672.3,SL,-2.1,-21.39,1
2026-05-15 04:00:00,2026-05-15 06:00:00,2026-05-15 06:00:00,BOS,short,4660.4,4664.3,4664.3,4654.2,False,,4654.2,TP,6.2,62.42,0
2026-05-15 06:50:00,2026-05-15 07:10:00,2026-05-15 07:10:00,BOS,long,4663.5,4661.2,4661.2,4667.1,False,,4667.1,TP,3.6,36.46,0
2026-05-15 07:10:00,2026-05-15 07:25:00,2026-05-15 07:25:00,MSS,short,4665.9,4667.8,4667.8,4662.9,False,,4667.8,SL,-1.9,-18.72,0
2026-05-15 07:25:00,2026-05-15 07:30:00,2026-05-15 07:30:00,MSS,long,4663.2,4659.6,4659.6,4669.0,False,,4659.6,SL,-3.6,-35.91,0
2026-05-15 08:55:00,2026-05-15 09:00:00,2026-05-15 09:00:00,MSS,long,4627.1,4621.8,4621.8,4635.8,False,,4635.8,TP,8.7,86.52,0
2026-05-15 09:05:00,2026-05-15 09:20:00,2026-05-15 09:25:00,MSS,short,4628.0,4636.7,4636.7,4613.8,False,,4613.8,TP,14.2,141.52,1
2026-05-15 10:40:00,2026-05-15 10:45:00,2026-05-15 10:45:00,MSS,long,4616.7,4613.5,4613.5,4622.0,False,,4622.0,TP,5.3,52.53,0
2026-05-15 11:25:00,2026-05-15 12:05:00,2026-05-15 12:20:00,MSS,short,4622.2,4626.2,4626.2,4615.8,False,,4615.8,TP,6.4,64.27,3
2026-05-15 12:40:00,2026-05-15 12:50:00,2026-05-15 13:00:00,MSS,short,4614.9,4619.0,4619.0,4608.3,False,,4608.3,TP,6.6,66.13,2
2026-05-15 13:45:00,2026-05-15 13:50:00,2026-05-15 13:55:00,BOS,short,4574.4,4579.8,4579.8,4565.7,False,,4565.7,TP,8.7,87.14,1
2026-05-15 13:55:00,2026-05-15 14:05:00,2026-05-15 14:15:00,BOS,short,4570.9,4577.2,4577.2,4560.6,False,,4577.2,SL,-6.3,-63.41,2
2026-05-15 14:40:00,2026-05-15 15:05:00,2026-05-15 15:10:00,MSS,short,4579.7,4584.9,4584.9,4571.2,False,,4584.9,SL,-5.2,-52.33,1
2026-05-15 15:10:00,2026-05-15 15:50:00,2026-05-15 16:00:00,MSS,long,4577.9,4569.8,4569.8,4591.0,False,,4569.8,SL,-8.1,-80.98,2
2026-05-15 16:40:00,2026-05-15 16:55:00,2026-05-15 17:05:00,MSS,long,4558.7,4553.2,4553.2,4567.5,False,,4567.5,TP,8.8,88.37,2
2026-05-15 17:45:00,2026-05-15 18:00:00,2026-05-15 18:05:00,BOS,short,4552.8,4559.8,4559.8,4541.5,False,,4559.8,SL,-7.0,-69.91,1
2026-05-15 20:00:00,2026-05-15 20:10:00,2026-05-15 20:10:00,BOS,short,4558.3,4563.4,4563.4,4550.0,False,,4550.0,TP,8.3,82.81,0
2026-05-15 20:10:00,2026-05-15 20:15:00,2026-05-15 20:15:00,BOS,short,4554.4,4557.5,4557.5,4549.3,False,,4549.3,TP,5.1,50.68,0
2026-05-15 20:20:00,2026-05-15 20:30:00,2026-05-15 20:40:00,MSS,long,4554.4,4549.1,4549.1,4562.9,False,,4549.1,SL,-5.3,-52.72,2
2026-05-15 21:35:00,2026-05-15 22:10:00,2026-05-15 22:15:00,MSS,short,4549.8,4561.8,4561.8,4530.3,False,,4561.8,SL,-12.0,-120.33,1
2026-05-15 22:45:00,2026-05-15 22:50:00,2026-05-15 22:50:00,MSS,short,4561.0,4565.0,4565.0,4554.5,False,,4554.5,TP,6.5,64.89,0
2026-05-15 22:55:00,2026-05-15 23:00:00,2026-05-15 23:15:00,MSS,long,4558.0,4550.1,4550.1,4570.9,False,,4550.1,SL,-7.9,-79.46,3
2026-05-16 00:05:00,2026-05-16 00:20:00,2026-05-16 00:25:00,BOS,short,4541.5,4546.5,4546.5,4533.3,False,,4546.5,SL,-5.0,-50.42,1
2026-05-16 01:20:00,2026-05-16 01:25:00,2026-05-16 01:25:00,BOS,long,4562.1,4558.4,4558.4,4568.0,False,,4568.0,TP,5.9,59.33,0
2026-05-16 02:10:00,2026-05-16 02:15:00,2026-05-16 02:15:00,BOS,long,4562.6,4560.2,4560.2,4566.6,False,,4560.2,SL,-2.4,-24.45,0
2026-05-16 02:15:00,2026-05-16 02:20:00,2026-05-16 02:30:00,MSS,short,4562.9,4566.6,4566.6,4556.9,False,,4556.9,TP,6.0,59.95,2
2026-05-16 03:35:00,2026-05-16 03:50:00,2026-05-16 03:50:00,MSS,long,4555.1,4552.5,4552.5,4559.4,False,,4552.5,SL,-2.6,-26.36,0
2026-05-16 04:30:00,2026-05-16 04:50:00,2026-05-18 08:00:00,MSS,long,4541.2,4537.0,4537.0,4548.0,False,,4537.0,SL,-4.2,-42.02,2
2026-05-18 09:20:00,2026-05-18 09:25:00,2026-05-18 09:25:00,MSS,long,4501.5,4495.5,4495.5,4511.3,False,,4511.3,TP,9.8,97.64,0
2026-05-18 10:10:00,2026-05-18 11:05:00,2026-05-18 11:40:00,BOS,long,4531.3,4524.6,4524.6,4542.1,False,,4542.1,TP,10.8,108.15,7
2026-05-18 11:40:00,2026-05-18 12:25:00,2026-05-18 13:15:00,BOS,long,4537.1,4528.1,4528.1,4551.7,False,,4551.7,TP,14.6,145.85,10
2026-05-18 13:15:00,2026-05-18 13:40:00,2026-05-18 13:55:00,MSS,long,4542.8,4536.5,4536.5,4553.0,False,,4536.5,SL,-6.3,-63.03,3
2026-05-18 13:55:00,2026-05-18 14:20:00,2026-05-18 15:30:00,MSS,short,4547.5,4556.3,4556.3,4533.2,False,,4556.3,SL,-8.8,-88.24,14
2026-05-18 16:30:00,2026-05-18 17:00:00,2026-05-18 17:00:00,BOS,long,4550.3,4546.1,4546.1,4557.0,False,,4546.1,SL,-4.2,-41.64,0
2026-05-18 18:05:00,2026-05-18 18:15:00,2026-05-18 18:30:00,BOS,short,4545.9,4549.0,4549.0,4540.8,False,,4540.8,TP,5.1,50.68,3
2026-05-18 18:30:00,2026-05-18 18:35:00,2026-05-18 18:35:00,BOS,short,4542.3,4546.2,4546.2,4536.0,False,,4536.0,TP,6.3,63.04,0
2026-05-18 18:40:00,2026-05-18 18:50:00,2026-05-18 19:05:00,MSS,long,4540.0,4535.4,4535.4,4547.5,False,,4535.4,SL,-4.6,-46.22,3
2026-05-18 21:30:00,2026-05-18 21:40:00,2026-05-18 21:50:00,BOS,long,4572.6,4565.4,4565.4,4584.3,False,,4584.3,TP,11.7,116.8,2
2026-05-18 21:50:00,2026-05-18 22:00:00,2026-05-18 22:05:00,BOS,long,4575.2,4566.9,4566.9,4588.7,False,,4566.9,SL,-8.3,-83.28,1
2026-05-18 23:05:00,2026-05-18 23:40:00,2026-05-19 00:10:00,BOS,short,4547.2,4553.0,4553.0,4537.8,False,,4553.0,SL,-5.8,-58.06,6
2026-05-19 00:10:00,2026-05-19 00:25:00,2026-05-19 00:25:00,MSS,long,4547.8,4544.4,4544.4,4553.3,False,,4544.4,SL,-3.4,-34.0,0
2026-05-19 00:25:00,2026-05-19 00:35:00,2026-05-19 00:50:00,MSS,short,4548.4,4555.1,4555.1,4537.6,False,,4555.1,SL,-6.7,-66.85,3
2026-05-19 02:55:00,2026-05-19 03:00:00,2026-05-19 03:00:00,BOS,short,4543.9,4547.5,4547.5,4538.0,False,,4547.5,SL,-3.6,-36.29,0
2026-05-19 06:35:00,2026-05-19 06:55:00,2026-05-19 07:00:00,BOS,long,4576.8,4574.9,4574.9,4580.0,False,,4580.0,TP,3.2,31.52,1
2026-05-19 07:55:00,2026-05-19 08:00:00,2026-05-19 08:00:00,MSS,short,4588.2,4591.9,4591.9,4582.3,False,,4591.9,SL,-3.7,-36.67,0
2026-05-19 09:30:00,2026-05-19 10:05:00,2026-05-19 10:10:00,MSS,long,4560.4,4557.3,4557.3,4565.3,False,,4557.3,SL,-3.1,-30.56,1
2026-05-19 11:35:00,2026-05-19 11:40:00,2026-05-19 11:45:00,MSS,long,4553.1,4550.0,4550.0,4558.2,False,,4550.0,SL,-3.1,-31.32,1
2026-05-19 12:10:00,2026-05-19 12:20:00,2026-05-19 12:25:00,BOS,short,4546.2,4548.8,4548.8,4541.9,False,,4541.9,TP,4.3,42.64,1
2026-05-19 13:00:00,2026-05-19 13:05:00,2026-05-19 13:05:00,MSS,long,4543.7,4540.9,4540.9,4548.2,False,,4548.2,TP,4.5,45.11,0
2026-05-19 13:20:00,2026-05-19 13:25:00,2026-05-19 14:15:00,MSS,short,4543.4,4549.8,4549.8,4533.0,False,,4549.8,SL,-6.4,-64.18,10
2026-05-19 14:45:00,2026-05-19 14:55:00,2026-05-19 15:05:00,MSS,short,4552.4,4556.1,4556.1,4546.3,False,,4556.1,SL,-3.7,-37.44,2
2026-05-19 15:05:00,2026-05-19 15:10:00,2026-05-19 15:25:00,MSS,long,4551.9,4547.5,4547.5,4558.9,False,,4547.5,SL,-4.4,-43.55,3
2026-05-19 15:40:00,2026-05-19 15:45:00,2026-05-19 15:45:00,MSS,short,4549.8,4553.0,4553.0,4544.6,False,,4553.0,SL,-3.2,-32.09,0
2026-05-19 15:45:00,2026-05-19 16:05:00,2026-05-19 16:20:00,MSS,long,4549.6,4544.6,4544.6,4557.8,False,,4544.6,SL,-5.0,-50.42,3
2026-05-19 16:20:00,2026-05-19 16:35:00,2026-05-19 16:45:00,MSS,short,4547.9,4551.5,4551.5,4542.2,False,,4551.5,SL,-3.6,-35.53,2
2026-05-19 18:40:00,2026-05-19 18:55:00,2026-05-19 18:55:00,BOS,short,4539.6,4546.6,4546.6,4528.4,False,,4546.6,SL,-7.0,-69.52,0
2026-05-19 19:50:00,2026-05-19 20:05:00,2026-05-19 20:05:00,MSS,short,4543.4,4547.1,4547.1,4537.5,False,,4537.5,TP,5.9,59.33,0
2026-05-19 22:10:00,2026-05-19 23:15:00,2026-05-20 02:55:00,MSS,short,4508.5,4517.1,4517.1,4494.5,False,,4494.5,TP,14.0,139.67,44
2026-05-20 03:50:00,2026-05-20 04:10:00,2026-05-20 04:15:00,BOS,short,4490.1,4492.1,4492.1,4486.9,False,,4486.9,TP,3.2,32.14,1
2026-05-20 04:55:00,2026-05-20 06:00:00,2026-05-20 06:00:00,BOS,short,4486.7,4487.8,4487.8,4484.8,False,,4487.8,SL,-1.1,-11.46,0
2026-05-20 06:15:00,2026-05-20 06:30:00,2026-05-20 06:30:00,BOS,short,4486.0,4489.2,4489.2,4480.8,False,,4480.8,TP,5.2,51.91,0
2026-05-20 06:30:00,2026-05-20 06:35:00,2026-05-20 06:35:00,MSS,long,4483.5,4481.3,4481.3,4487.1,False,,4487.1,TP,3.6,35.84,0
2026-05-20 07:15:00,2026-05-20 08:00:00,2026-05-20 08:00:00,BOS,long,4486.4,4482.9,4482.9,4492.0,False,,4492.0,TP,5.6,56.24,0
2026-05-20 11:05:00,2026-05-20 11:15:00,2026-05-20 12:00:00,BOS,short,4463.9,4469.4,4469.4,4454.9,False,,4469.4,SL,-5.5,-55.39,9
2026-05-20 12:00:00,2026-05-20 12:25:00,2026-05-20 12:45:00,MSS,long,4464.6,4459.8,4459.8,4472.3,False,,4459.8,SL,-4.8,-47.75,4
2026-05-20 13:30:00,2026-05-20 13:40:00,2026-05-20 13:45:00,BOS,long,4474.2,4469.5,4469.5,4481.8,False,,4469.5,SL,-4.7,-46.99,1
2026-05-20 13:45:00,2026-05-20 13:55:00,2026-05-20 14:35:00,MSS,short,4475.5,4481.8,4481.8,4465.4,False,,4465.4,TP,10.1,101.35,8
2026-05-20 15:05:00,2026-05-20 15:20:00,2026-05-20 15:20:00,MSS,long,4478.7,4473.9,4473.9,4486.4,False,,4486.4,TP,7.7,77.25,0
2026-05-20 16:20:00,2026-05-20 16:35:00,2026-05-20 16:50:00,BOS,long,4481.9,4477.6,4477.6,4488.9,False,,4488.9,TP,7.0,69.83,3
2026-05-20 17:25:00,2026-05-20 17:30:00,2026-05-20 17:30:00,MSS,short,4481.9,4486.1,4486.1,4475.2,False,,4475.2,TP,6.7,67.36,0
2026-05-20 17:50:00,2026-05-20 17:55:00,2026-05-20 17:55:00,MSS,long,4487.8,4484.3,4484.3,4493.4,False,,4493.4,TP,5.6,56.24,0
2026-05-20 19:15:00,2026-05-20 19:20:00,2026-05-20 19:20:00,MSS,short,4497.1,4499.0,4499.0,4494.1,False,,4499.0,SL,-1.9,-18.72,0
2026-05-20 19:25:00,2026-05-20 19:40:00,2026-05-20 19:50:00,MSS,long,4497.4,4493.5,4493.5,4503.7,False,,4493.5,SL,-3.9,-38.96,2
2026-05-20 20:30:00,2026-05-20 20:55:00,2026-05-20 21:10:00,BOS,long,4499.8,4495.2,4495.2,4507.2,False,,4507.2,TP,7.4,74.16,3
2026-05-20 22:00:00,2026-05-20 22:15:00,2026-05-20 22:15:00,BOS,short,4490.5,4495.0,4495.0,4483.2,False,,4495.0,SL,-4.5,-45.08,0
2026-05-20 23:15:00,2026-05-20 23:25:00,2026-05-21 09:10:00,BOS,long,4538.3,4526.5,4526.5,4557.5,False,,4557.5,TP,19.2,191.58,105
2026-05-21 11:50:00,2026-05-21 12:00:00,2026-05-21 12:10:00,BOS,short,4534.2,4537.9,4537.9,4528.1,False,,4537.9,SL,-3.7,-37.44,2
2026-05-21 12:55:00,2026-05-21 13:00:00,2026-05-21 13:00:00,BOS,long,4538.1,4536.6,4536.6,4540.5,False,,4540.5,TP,2.4,24.1,0
2026-05-21 15:25:00,2026-05-21 15:50:00,2026-05-21 16:00:00,BOS,short,4520.5,4525.0,4525.0,4513.3,False,,4525.0,SL,-4.5,-44.69,2
2026-05-21 16:35:00,2026-05-21 16:45:00,2026-05-21 17:10:00,MSS,short,4534.1,4538.1,4538.1,4527.7,False,,4538.1,SL,-4.0,-39.73,5
2026-05-21 17:10:00,2026-05-21 17:30:00,2026-05-21 17:30:00,MSS,long,4536.3,4532.9,4532.9,4541.7,False,,4541.7,TP,5.4,54.38,0
2026-05-21 18:00:00,2026-05-21 18:05:00,2026-05-21 18:05:00,MSS,long,4532.2,4530.7,4530.7,4534.7,False,,4534.7,TP,2.5,24.72,0
2026-05-21 19:30:00,2026-05-21 19:50:00,2026-05-21 20:15:00,BOS,short,4518.1,4522.4,4522.4,4511.1,False,,4511.1,TP,7.0,69.83,5
2026-05-21 20:15:00,2026-05-21 20:30:00,2026-05-21 20:30:00,MSS,short,4516.5,4520.3,4520.3,4510.3,False,,4510.3,TP,6.2,61.8,0
2026-05-21 21:15:00,2026-05-21 21:50:00,2026-05-21 21:50:00,BOS,short,4507.3,4513.8,4513.8,4496.9,False,,4513.8,SL,-6.5,-64.56,0
2026-05-21 21:50:00,2026-05-21 22:15:00,2026-05-22 00:05:00,MSS,long,4501.4,4488.5,4488.5,4522.2,False,,4522.2,TP,20.8,208.27,22
2026-05-22 03:50:00,2026-05-22 03:55:00,2026-05-22 03:55:00,MSS,short,4541.0,4544.5,4544.5,4535.4,False,,4544.5,SL,-3.5,-34.76,0
2026-05-22 04:55:00,2026-05-22 06:00:00,2026-05-22 06:00:00,MSS,long,4542.3,4540.8,4540.8,4544.8,False,,4544.8,TP,2.5,24.72,0
2026-05-22 06:00:00,2026-05-22 06:05:00,2026-05-22 06:05:00,BOS,long,4543.6,4540.8,4540.8,4548.1,False,,4540.8,SL,-2.8,-27.89,0
2026-05-22 06:40:00,2026-05-22 06:50:00,2026-05-22 07:00:00,BOS,long,4542.5,4540.5,4540.5,4545.7,False,,4545.7,TP,3.2,32.14,2
2026-05-22 08:10:00,2026-05-22 08:20:00,2026-05-22 08:20:00,BOS,short,4535.3,4537.3,4537.3,4532.1,False,,4537.3,SL,-2.0,-19.86,0
2026-05-22 08:35:00,2026-05-22 08:45:00,2026-05-22 08:50:00,MSS,long,4535.2,4530.8,4530.8,4542.2,False,,4530.8,SL,-4.4,-43.55,1
2026-05-22 08:50:00,2026-05-22 09:00:00,2026-05-22 09:00:00,MSS,short,4536.9,4542.2,4542.2,4528.2,False,,4528.2,TP,8.7,86.52,0
2026-05-22 09:05:00,2026-05-22 09:15:00,2026-05-22 09:35:00,BOS,short,4532.5,4537.6,4537.6,4524.2,False,,4524.2,TP,8.3,82.81,4
2026-05-22 10:30:00,2026-05-22 10:45:00,2026-05-22 11:45:00,BOS,short,4526.3,4530.5,4530.5,4519.6,False,,4530.5,SL,-4.2,-41.64,12
2026-05-22 12:25:00,2026-05-22 12:35:00,2026-05-22 12:35:00,BOS,long,4530.4,4528.3,4528.3,4533.9,False,,4528.3,SL,-2.1,-21.39,0
2026-05-22 13:00:00,2026-05-22 13:05:00,2026-05-22 13:15:00,BOS,short,4528.7,4531.2,4531.2,4524.6,False,,4524.6,TP,4.1,40.79,2
2026-05-22 13:35:00,2026-05-22 13:55:00,2026-05-22 13:55:00,MSS,long,4529.4,4525.9,4525.9,4535.0,False,,4525.9,SL,-3.5,-34.76,0
2026-05-22 13:55:00,2026-05-22 14:10:00,2026-05-22 17:50:00,MSS,short,4525.0,4535.4,4535.4,4508.3,False,,4535.4,SL,-10.4,-103.52,44
2026-05-22 19:00:00,2026-05-22 19:10:00,2026-05-22 19:15:00,MSS,long,4514.8,4513.1,4513.1,4517.5,False,,4513.1,SL,-1.7,-16.81,1
2026-05-22 19:20:00,2026-05-22 19:25:00,2026-05-22 19:25:00,MSS,short,4516.2,4518.3,4518.3,4512.9,False,,4512.9,TP,3.3,33.37,0
2026-05-22 20:10:00,2026-05-22 20:25:00,2026-05-22 20:30:00,BOS,long,4523.7,4519.0,4519.0,4531.4,False,,4519.0,SL,-4.7,-47.37,1
2026-05-22 20:35:00,2026-05-22 20:55:00,2026-05-22 21:40:00,MSS,short,4529.1,4537.4,4537.4,4515.7,False,,4515.7,TP,13.4,134.11,9
2026-05-23 00:20:00,2026-05-23 00:40:00,2026-05-23 00:40:00,BOS,long,4519.3,4517.8,4517.8,4521.8,False,,4517.8,SL,-1.5,-15.28,0
2026-05-23 00:40:00,2026-05-23 01:10:00,2026-05-23 01:30:00,MSS,short,4522.4,4528.8,4528.8,4512.1,False,,4528.8,SL,-6.4,-63.79,4
2026-05-23 02:00:00,2026-05-23 02:35:00,2026-05-23 03:00:00,MSS,short,4521.0,4525.9,4525.9,4513.2,False,,4513.2,TP,7.8,78.49,5
2026-05-23 03:35:00,2026-05-23 03:50:00,2026-05-23 04:20:00,MSS,long,4508.1,4505.9,4505.9,4511.6,False,,4511.6,TP,3.5,35.23,6
2026-05-23 04:20:00,2026-05-23 04:30:00,2026-05-23 04:30:00,BOS,long,4508.4,4506.2,4506.2,4511.9,False,,4511.9,TP,3.5,35.23,0
2026-05-23 04:30:00,2026-05-23 04:55:00,2026-05-25 08:00:00,MSS,short,4510.2,4511.9,4511.9,4507.4,False,,4511.9,SL,-1.7,-17.19,1
2026-05-25 08:45:00,2026-05-25 08:50:00,2026-05-25 08:55:00,BOS,long,4575.8,4572.2,4572.2,4581.6,False,,4572.2,SL,-3.6,-35.91,1
2026-05-25 08:55:00,2026-05-25 09:00:00,2026-05-25 09:05:00,MSS,short,4576.0,4581.6,4581.6,4566.9,False,,4566.9,TP,9.1,90.85,1
2026-05-25 09:05:00,2026-05-25 09:20:00,2026-05-25 09:45:00,BOS,short,4571.8,4578.1,4578.1,4561.5,False,,4561.5,TP,10.3,102.59,5
2026-05-25 10:05:00,2026-05-25 10:10:00,2026-05-25 10:15:00,MSS,long,4564.6,4561.7,4561.7,4569.3,False,,4561.7,SL,-2.9,-29.03,1
2026-05-25 10:40:00,2026-05-25 10:45:00,2026-05-25 10:45:00,BOS,long,4563.8,4559.6,4559.6,4570.7,False,,4570.7,TP,6.9,68.6,0
2026-05-25 11:40:00,2026-05-25 12:00:00,2026-05-25 12:20:00,MSS,short,4562.5,4565.1,4565.1,4558.4,False,,4565.1,SL,-2.6,-25.59,4
2026-05-25 12:25:00,2026-05-25 12:30:00,2026-05-25 12:35:00,MSS,long,4562.9,4560.5,4560.5,4566.7,False,,4560.5,SL,-2.4,-23.68,1
2026-05-25 13:00:00,2026-05-25 13:20:00,2026-05-25 13:20:00,BOS,long,4563.0,4560.4,4560.4,4567.3,False,,4560.4,SL,-2.6,-26.36,0
2026-05-25 14:45:00,2026-05-25 15:15:00,2026-05-25 15:15:00,BOS,long,4556.7,4554.5,4554.5,4560.3,False,,4554.5,SL,-2.2,-22.16,0
2026-05-25 15:45:00,2026-05-25 16:20:00,2026-05-25 17:30:00,BOS,long,4557.2,4553.2,4553.2,4563.6,False,,4563.6,TP,6.4,64.27,14
2026-05-25 19:15:00,2026-05-25 19:25:00,2026-05-25 19:35:00,BOS,long,4572.5,4569.4,4569.4,4577.5,False,,4577.5,TP,5.0,50.06,2
2026-05-25 19:35:00,2026-05-25 19:45:00,2026-05-25 19:45:00,BOS,long,4573.9,4571.2,4571.2,4578.2,False,,4578.2,TP,4.3,43.26,0
2026-05-25 21:40:00,2026-05-25 21:45:00,2026-05-25 21:45:00,MSS,long,4564.3,4562.5,4562.5,4567.3,False,,4562.5,SL,-1.8,-18.34,0
2026-05-25 22:20:00,2026-05-25 22:25:00,2026-05-25 22:25:00,BOS,long,4569.9,4568.6,4568.6,4572.0,False,,4572.0,TP,2.1,21.01,0
2026-05-25 22:50:00,2026-05-25 23:00:00,2026-05-25 23:00:00,MSS,short,4569.1,4570.2,4570.2,4567.2,False,,4570.2,SL,-1.1,-11.46,0
2026-05-25 23:10:00,2026-05-25 23:15:00,2026-05-25 23:25:00,MSS,long,4570.2,4566.9,4566.9,4575.5,False,,4575.5,TP,5.3,53.15,2
2026-05-26 02:25:00,2026-05-26 06:00:00,2026-05-26 06:00:00,MSS,long,4571.2,4569.8,4569.8,4573.5,False,,4569.8,SL,-1.4,-14.13,0
2026-05-26 06:30:00,2026-05-26 06:40:00,2026-05-26 06:50:00,MSS,short,4575.6,4577.3,4577.3,4572.8,False,,4577.3,SL,-1.7,-17.19,2
2026-05-26 07:10:00,2026-05-26 07:20:00,2026-05-26 07:20:00,BOS,long,4578.1,4575.7,4575.7,4582.0,False,,4575.7,SL,-2.4,-24.07,0
2026-05-26 08:15:00,2026-05-26 08:25:00,2026-05-26 08:50:00,BOS,short,4549.7,4554.4,4554.4,4542.2,False,,4542.2,TP,7.5,75.4,5
2026-05-26 08:50:00,2026-05-26 08:55:00,2026-05-26 09:30:00,BOS,short,4547.7,4552.6,4552.6,4539.9,False,,4539.9,TP,7.8,78.49,7
2026-05-26 10:05:00,2026-05-26 10:10:00,2026-05-26 10:10:00,MSS,long,4539.9,4539.9,4539.9,4539.9,False,,4539.9,SL,0.0,0.0,0
2026-05-26 10:30:00,2026-05-26 10:35:00,2026-05-26 10:40:00,MSS,short,4538.1,4540.1,4540.1,4534.8,False,,4534.8,TP,3.3,32.75,1
2026-05-26 10:45:00,2026-05-26 11:00:00,2026-05-26 11:15:00,BOS,short,4536.5,4539.5,4539.5,4531.6,False,,4539.5,SL,-3.0,-30.18,3
2026-05-26 13:30:00,2026-05-26 13:40:00,2026-05-26 13:40:00,BOS,long,4531.2,4529.2,4529.2,4534.5,False,,4529.2,SL,-2.0,-20.25,0
2026-05-26 13:45:00,2026-05-26 14:05:00,2026-05-26 14:25:00,MSS,short,4532.1,4535.5,4535.5,4526.6,False,,4535.5,SL,-3.4,-34.0,4
